"RecordID","RaceID","CO","JUR","CNTYNAME","YEAR","DATE","CSD","PLACE","OFFICE","RECODE_OFFICE","RECODE_OFFNAME","AREA","TERM","VOTE.","LAST","FIRST","BALDESIG","INCUMB","Num_Inc","CAND.","VOTES","WRITEIN","SUMVOTES","TOTVOTES","PERCENT","RVOTES","ELECTED","RUNOFF","CHECKRUNOFF","Multi_RaceID","Multi_CandID","Multi_CO","indivtotal_votes","total_writein","multitotal_votes","newtotvotes","Rindivto","newelected","year"
199500087,199500019,13,2,"IMPERIAL",1995,1995-03-07,0,"CALEXICO","CITY COUNCIL",2,"CITY COUNCIL",NA,"Full",1,"Carrillo-Rivera","Hildy","Newspaper Editor","N",2,4,249,0,1529,1529,0.162851536952256,4,2,NA,0,199500019,199500087,0,249,0,1529,1529,4,2,1995
199500088,199500019,13,2,"IMPERIAL",1995,1995-03-07,0,"CALEXICO","CITY COUNCIL",2,"CITY COUNCIL",NA,"Full",1,"Guzman","Eduardo","Businessman","N",2,4,580,0,1529,1529,0.379332897318509,1,1,1,0,199500019,199500088,0,580,0,1529,1529,1,1,1995
199500089,199500019,13,2,"IMPERIAL",1995,1995-03-07,0,"CALEXICO","CITY COUNCIL",2,"CITY COUNCIL",NA,"Full",1,"Selwick","Arthur","Businessman","N",2,4,393,0,1529,1529,0.257030739045128,2,2,NA,0,199500019,199500089,0,393,0,1529,1529,2,2,1995
199500090,199500020,13,2,"IMPERIAL",1995,1995-11-07,0,"BRAWLEY","CITY CLERK",6,"OTHER CITY OFFICE",NA,"Full",1,"Smith","Janet P.","Certified Municipal Clerk","Y",1,1,2254,0,2254,2254,1,1,1,NA,0,199500020,199500090,0,2254,0,2254,2254,1,1,1995
199500091,199500021,13,2,"IMPERIAL",1995,1995-11-07,0,"EL CENTRO","CITY CLERK",6,"OTHER CITY OFFICE",NA,"Full",1,"Mc Brearty","Jenean","College Instructor/Writer","N",2,2,820,0,3615,3615,0.226832641770401,2,2,NA,0,199500021,199500091,0,820,0,3615,3615,2,2,1995
199500092,199500021,13,2,"IMPERIAL",1995,1995-11-07,0,"EL CENTRO","CITY CLERK",6,"OTHER CITY OFFICE",NA,"Full",1,"Noden","Rita M.","City Clerk","Y",1,2,2795,0,3615,3615,0.773167358229599,1,1,NA,0,199500021,199500092,0,2795,0,3615,3615,1,1,1995
199500093,199500022,13,2,"IMPERIAL",1995,1995-11-07,0,"BRAWLEY","CITY COUNCIL",2,"CITY COUNCIL",NA,"Full",3,"Benavides","Carlos C.","Job Developer","N",2,6,1105,0,5908,5908,0.187034529451591,3,1,NA,0,199500022,199500093,0,1105,0,5908,5908,3,1,1995
199500094,199500022,13,2,"IMPERIAL",1995,1995-11-07,0,"BRAWLEY","CITY COUNCIL",2,"CITY COUNCIL",NA,"Full",3,"Benedict","Elsa Rodriguez","Real Estate Agent","N",2,6,1415,0,5908,5908,0.239505754908599,2,1,NA,0,199500022,199500094,0,1415,0,5908,5908,2,1,1995
199500095,199500022,13,2,"IMPERIAL",1995,1995-11-07,0,"BRAWLEY","CITY COUNCIL",2,"CITY COUNCIL",NA,"Full",3,"Odenbaugh","Kevin","Business Consultant","N",2,6,429,0,5908,5908,0.0726134055517942,6,2,NA,0,199500022,199500095,0,429,0,5908,5908,6,2,1995
199500096,199500022,13,2,"IMPERIAL",1995,1995-11-07,0,"BRAWLEY","CITY COUNCIL",2,"CITY COUNCIL",NA,"Full",3,"Shields","M. Jo","Planning Commissioner/Businesswoman","N",2,6,1794,0,5908,5908,0.30365605958023,1,1,NA,0,199500022,199500096,0,1794,0,5908,5908,1,1,1995
199500097,199500022,13,2,"IMPERIAL",1995,1995-11-07,0,"BRAWLEY","CITY COUNCIL",2,"CITY COUNCIL",NA,"Full",3,"Smith","Hoxsie Y","Businessman","N",2,6,727,0,5908,5908,0.123053486797563,4,2,NA,0,199500022,199500097,0,727,0,5908,5908,4,2,1995
199500098,199500022,13,2,"IMPERIAL",1995,1995-11-07,0,"BRAWLEY","CITY COUNCIL",2,"CITY COUNCIL",NA,"Full",3,"Wilkinson","Bud","Dispatcher","N",2,6,438,0,5908,5908,0.0741367637102234,5,2,NA,0,199500022,199500098,0,438,0,5908,5908,5,2,1995
199500099,199500023,13,2,"IMPERIAL",1995,1995-11-07,0,"EL CENTRO","CITY COUNCIL",2,"CITY COUNCIL",NA,"Full",3,"Cordova, Sr.","Ralph","Retired City Employee","N",2,8,663,0,9926,9926,0.0667942776546444,7,2,NA,0,199500023,199500099,0,663,0,9926,9926,7,2,1995
199500100,199500023,13,2,"IMPERIAL",1995,1995-11-07,0,"EL CENTRO","CITY COUNCIL",2,"CITY COUNCIL",NA,"Full",3,"Dunnam","Jack","Real Estate Appraiser","N",2,8,1799,0,9926,9926,0.181241184767278,3,1,NA,0,199500023,199500100,0,1799,0,9926,9926,3,1,1995
199500101,199500023,13,2,"IMPERIAL",1995,1995-11-07,0,"EL CENTRO","CITY COUNCIL",2,"CITY COUNCIL",NA,"Full",3,"Makin","John","Businessman","N",2,8,746,0,9926,9926,0.075156155551078,6,2,NA,0,199500023,199500101,0,746,0,9926,9926,6,2,1995
199500102,199500023,13,2,"IMPERIAL",1995,1995-11-07,0,"EL CENTRO","CITY COUNCIL",2,"CITY COUNCIL",NA,"Full",3,"Perez","Gil A.","Retired School Administrator","N",2,8,1393,0,9926,9926,0.14033850493653,4,2,NA,0,199500023,199500102,0,1393,0,9926,9926,4,2,1995
199500103,199500023,13,2,"IMPERIAL",1995,1995-11-07,0,"EL CENTRO","CITY COUNCIL",2,"CITY COUNCIL",NA,"Full",3,"Sanders","Sedalia","Council Member","Y",1,8,2013,0,9926,9926,0.202800725367721,1,1,NA,0,199500023,199500103,0,2013,0,9926,9926,1,1,1995
199500104,199500023,13,2,"IMPERIAL",1995,1995-11-07,0,"EL CENTRO","CITY COUNCIL",2,"CITY COUNCIL",NA,"Full",3,"Sesma","Grace A.","Administrative Analyst","N",2,8,942,0,9926,9926,0.0949022768486802,5,2,NA,0,199500023,199500104,0,942,0,9926,9926,5,2,1995
199500105,199500023,13,2,"IMPERIAL",1995,1995-11-07,0,"EL CENTRO","CITY COUNCIL",2,"CITY COUNCIL",NA,"Full",3,"Terrazas","Jesus \"Jack\"","Businessman/Council Member","Y",1,8,1868,0,9926,9926,0.188192625428168,2,1,NA,0,199500023,199500105,0,1868,0,9926,9926,2,1,1995
199500106,199500023,13,2,"IMPERIAL",1995,1995-11-07,0,"EL CENTRO","CITY COUNCIL",2,"CITY COUNCIL",NA,"Full",3,"White","Michael S.","Educator","N",2,8,502,0,9926,9926,0.0505742494458997,8,2,NA,0,199500023,199500106,0,502,0,9926,9926,8,2,1995
199500107,199500024,13,2,"IMPERIAL",1995,1995-11-07,0,"BRAWLEY","CITY TREASURER",6,"OTHER CITY OFFICE",NA,"Full",1,"Santillan","Samuel B.","Incumbent","Y",1,1,2080,0,2080,2080,1,1,1,NA,0,199500024,199500107,0,2080,0,2080,2080,1,1,1995
199500108,199500025,13,2,"IMPERIAL",1995,1995-11-07,0,"EL CENTRO","CITY TREASURER",6,"OTHER CITY OFFICE",NA,"Full",1,"Terrazas","Albert","Savings & Loan Officer","N",2,1,3244,0,3244,3244,1,1,1,NA,0,199500025,199500108,0,3244,0,3244,3244,1,1,1995
199500109,199500026,19,2,"LOS ANGELES",1995,1995-02-28,0,"BURBANK","CITY COUNCIL",2,"CITY COUNCIL",NA,"Full",3,"Augustine","Jerry","Financial Secretary-Accountant","N",2,10,541,0,17448,17448,0.0310064190738194,7,2,NA,0,199500026,199500109,0,541,0,17448,17448,7,2,1995
199500110,199500026,19,2,"LOS ANGELES",1995,1995-02-28,0,"BURBANK","CITY COUNCIL",2,"CITY COUNCIL",NA,"Full",3,"Barron","William","Power Plant Operator","N",2,10,364,0,17448,17448,0.020861989912884,9,2,NA,0,199500026,199500110,0,364,0,17448,17448,9,2,1995
199500111,199500026,19,2,"LOS ANGELES",1995,1995-02-28,0,"BURBANK","CITY COUNCIL",2,"CITY COUNCIL",NA,"Full",3,"Dunivant","Bob","Businessman","N",2,10,1040,0,17448,17448,0.0596056854653828,6,2,NA,0,199500026,199500111,0,1040,0,17448,17448,6,2,1995
199500112,199500026,19,2,"LOS ANGELES",1995,1995-02-28,0,"BURBANK","CITY COUNCIL",2,"CITY COUNCIL",NA,"Full",3,"Gerred","David","Businessman","N",2,10,1370,0,17448,17448,0.0785190279688216,5,2,NA,0,199500026,199500112,0,1370,0,17448,17448,5,2,1995
199500113,199500026,19,2,"LOS ANGELES",1995,1995-02-28,0,"BURBANK","CITY COUNCIL",2,"CITY COUNCIL",NA,"Full",3,"Howard","Mary Lou","Community Leader/Businesswoman","N",2,10,2760,0,17448,17448,0.15818431911967,2,3,NA,1,199500026,199500113,0,2760,0,17448,17448,2,3,1995
199500114,199500026,19,2,"LOS ANGELES",1995,1995-02-28,0,"BURBANK","CITY COUNCIL",2,"CITY COUNCIL",NA,"Full",3,"Kimmett",NA,"No ballot designation","N",2,10,453,0,17448,17448,0.0259628610729023,8,2,NA,0,199500026,199500114,0,453,0,17448,17448,8,2,1995
199500115,199500026,19,2,"LOS ANGELES",1995,1995-02-28,0,"BURBANK","CITY COUNCIL",2,"CITY COUNCIL",NA,"Full",3,"Kramer","Robert","Business Owner/Columnist","N",2,10,6055,0,17448,17448,0.347031178358551,1,1,NA,0,199500026,199500115,0,6055,0,17448,17448,1,1,1995
199500116,199500026,19,2,"LOS ANGELES",1995,1995-02-28,0,"BURBANK","CITY COUNCIL",2,"CITY COUNCIL",NA,"Full",3,"Mc Conkey","Ted","Ret. Aerospace Spec./Bank Analyst/Writer","N",2,10,2440,0,17448,17448,0.139844108207244,3,3,NA,1,199500026,199500116,0,2440,0,17448,17448,3,3,1995
199500117,199500026,19,2,"LOS ANGELES",1995,1995-02-28,0,"BURBANK","CITY COUNCIL",2,"CITY COUNCIL",NA,"Full",3,"Sutliff","Gary","Retired Fire Battalion Chief","N",2,10,2214,0,17448,17448,0.126891334250344,4,2,NA,0,199500026,199500117,0,2214,0,17448,17448,4,2,1995
199500118,199500026,19,2,"LOS ANGELES",1995,1995-02-28,0,"BURBANK","CITY COUNCIL",2,"CITY COUNCIL",NA,"Full",3,"Torres","Peter Ray","No ballot designation","N",2,10,211,0,17448,17448,0.0120930765703806,10,2,NA,0,199500026,199500118,0,211,0,17448,17448,10,2,1995
199500119,199500027,19,2,"LOS ANGELES",1995,1995-03-07,0,"REDONDO BEACH","CITY CLERK",6,"OTHER CITY OFFICE",NA,"Full",1,"Oliver","John","City Clerk","Y",1,1,5796,0,5796,5796,1,1,1,NA,0,199500027,199500119,0,5796,0,5796,5796,1,1,1995
199500120,199500028,19,2,"LOS ANGELES",1995,1995-03-07,0,"HAWAIIAN GARDENS","CITY COUNCIL",2,"CITY COUNCIL",NA,"Full",2,"Alan","Calcote","Middle School Teacher","N",2,5,192,0,2085,2085,0.0920863309352518,5,2,NA,0,199500028,199500120,0,192,0,2085,2085,5,2,1995
199500121,199500028,19,2,"LOS ANGELES",1995,1995-03-07,0,"HAWAIIAN GARDENS","CITY COUNCIL",2,"CITY COUNCIL",NA,"Full",2,"Domenic","Ruggeri","Incumbent","Y",1,5,405,0,2085,2085,0.194244604316547,4,2,NA,0,199500028,199500121,0,405,0,2085,2085,4,2,1995
199500122,199500028,19,2,"LOS ANGELES",1995,1995-03-07,0,"HAWAIIAN GARDENS","CITY COUNCIL",2,"CITY COUNCIL",NA,"Full",2,"Flores","Rene","Foreman","N",2,5,465,0,2085,2085,0.223021582733813,2,1,NA,0,199500028,199500122,0,465,0,2085,2085,2,1,1995
199500123,199500028,19,2,"LOS ANGELES",1995,1995-03-07,0,"HAWAIIAN GARDENS","CITY COUNCIL",2,"CITY COUNCIL",NA,"Full",2,"Kathleen","Navejas","Incumbent","Y",1,5,564,0,2085,2085,0.270503597122302,1,1,NA,0,199500028,199500123,0,564,0,2085,2085,1,1,1995
199500124,199500028,19,2,"LOS ANGELES",1995,1995-03-07,0,"HAWAIIAN GARDENS","CITY COUNCIL",2,"CITY COUNCIL",NA,"Full",2,"Placido","Alvarez","Businessman","N",2,5,459,0,2085,2085,0.220143884892086,3,2,NA,0,199500028,199500124,0,459,0,2085,2085,3,2,1995
199500125,199500029,19,2,"LOS ANGELES",1995,1995-03-07,0,"PASADENA","CITY COUNCIL",2,"CITY COUNCIL","1","Full",2,"Frausto","Porfirio","Small Business/Landscape Gardener","N",2,3,478,0,2290,2290,0.208733624454148,3,2,NA,0,199500029,199500125,0,478,0,2290,2290,3,2,1995
199500126,199500029,19,2,"LOS ANGELES",1995,1995-03-07,0,"PASADENA","CITY COUNCIL",2,"CITY COUNCIL","1","Full",2,"Knox","Saundra","Housing Services Executive","N",2,3,949,0,2290,2290,0.414410480349345,1,3,1,1,199500029,199500126,0,949,0,2290,2290,1,3,1995
199500127,199500029,19,2,"LOS ANGELES",1995,1995-03-07,0,"PASADENA","CITY COUNCIL",2,"CITY COUNCIL","1","Full",2,"Streator","Joyce","City Commissioner","N",2,3,863,0,2290,2290,0.376855895196507,2,3,1,1,199500029,199500127,0,863,0,2290,2290,2,3,1995
199500128,199500030,19,2,"LOS ANGELES",1995,1995-03-07,0,"POMONA","CITY COUNCIL",2,"CITY COUNCIL","1","Full",1,"Jackson","Bob","Pomona Teacher","N",2,2,487,0,1192,1192,0.408557046979866,2,2,NA,0,199500030,199500128,0,487,0,1192,1192,2,2,1995
199500129,199500030,19,2,"LOS ANGELES",1995,1995-03-07,0,"POMONA","CITY COUNCIL",2,"CITY COUNCIL","1","Full",1,"Soto","Nell","Incumbent","Y",1,2,705,0,1192,1192,0.591442953020134,1,1,NA,0,199500030,199500129,0,705,0,1192,1192,1,1,1995
199500130,199500031,19,2,"LOS ANGELES",1995,1995-03-07,0,"PASADENA","CITY COUNCIL",2,"CITY COUNCIL","2","Full",2,"Brown","Ted","Insurance Adjuster/Investigator","N",2,6,436,0,2350,2350,0.185531914893617,3,2,NA,0,199500031,199500130,0,436,0,2350,2350,3,2,1995
199500131,199500031,19,2,"LOS ANGELES",1995,1995-03-07,0,"PASADENA","CITY COUNCIL",2,"CITY COUNCIL","2","Full",2,"Brownfield","Jim","No ballot designation","N",2,6,92,0,2350,2350,0.0391489361702128,6,2,NA,0,199500031,199500131,0,92,0,2350,2350,6,2,1995
199500132,199500031,19,2,"LOS ANGELES",1995,1995-03-07,0,"PASADENA","CITY COUNCIL",2,"CITY COUNCIL","2","Full",2,"Little","Paul","Neighborhood Advocate","N",2,6,955,0,2350,2350,0.406382978723404,1,3,1,1,199500031,199500132,0,955,0,2350,2350,1,3,1995
199500133,199500031,19,2,"LOS ANGELES",1995,1995-03-07,0,"PASADENA","CITY COUNCIL",2,"CITY COUNCIL","2","Full",2,"Lomako","James","Legal Investigator/Analyst","N",2,6,122,0,2350,2350,0.0519148936170213,5,2,NA,0,199500031,199500133,0,122,0,2350,2350,5,2,1995
199500134,199500031,19,2,"LOS ANGELES",1995,1995-03-07,0,"PASADENA","CITY COUNCIL",2,"CITY COUNCIL","2","Full",2,"Nay","Mark","Architect/Design Commissioner","N",2,6,591,0,2350,2350,0.251489361702128,2,3,1,1,199500031,199500134,0,591,0,2350,2350,2,3,1995
199500135,199500031,19,2,"LOS ANGELES",1995,1995-03-07,0,"PASADENA","CITY COUNCIL",2,"CITY COUNCIL","2","Full",2,"Robertson","Doug","Architect","N",2,6,154,0,2350,2350,0.065531914893617,4,2,NA,0,199500031,199500135,0,154,0,2350,2350,4,2,1995
199500136,199500032,19,2,"LOS ANGELES",1995,1995-03-07,0,"REDONDO BEACH","CITY COUNCIL",2,"CITY COUNCIL","3","Full",1,"Bopp","Steve","Sales Representative","N",2,4,207,0,1771,1771,0.116883116883117,3,2,NA,0,199500032,199500136,0,207,0,1771,1771,3,2,1995
199500137,199500032,19,2,"LOS ANGELES",1995,1995-03-07,0,"REDONDO BEACH","CITY COUNCIL",2,"CITY COUNCIL","3","Full",1,"Bostrom","Frank","Architect","N",2,4,385,0,1771,1771,0.217391304347826,2,2,NA,0,199500032,199500137,0,385,0,1771,1771,2,2,1995
199500138,199500032,19,2,"LOS ANGELES",1995,1995-03-07,0,"REDONDO BEACH","CITY COUNCIL",2,"CITY COUNCIL","3","Full",1,"Gaillard","William","Outside Salesman","N",2,4,77,0,1771,1771,0.0434782608695652,4,2,NA,0,199500032,199500138,0,77,0,1771,1771,4,2,1995
199500139,199500032,19,2,"LOS ANGELES",1995,1995-03-07,0,"REDONDO BEACH","CITY COUNCIL",2,"CITY COUNCIL","3","Full",1,"Gin","Mike","Computer Programmer","N",2,4,1102,0,1771,1771,0.622247317899492,1,1,NA,0,199500032,199500139,0,1102,0,1771,1771,1,1,1995
199500140,199500033,19,2,"LOS ANGELES",1995,1995-03-07,0,"PASADENA","CITY COUNCIL",2,"CITY COUNCIL","4","Full",1,"Paparian","William","Vice Mayor/City of Pasadena","N",2,2,2119,0,3106,3106,0.68222794591114,1,1,NA,0,199500033,199500140,0,2119,0,3106,3106,1,1,1995
199500141,199500033,19,2,"LOS ANGELES",1995,1995-03-07,0,"PASADENA","CITY COUNCIL",2,"CITY COUNCIL","4","Full",1,"Takenouchi","June","Realtor","N",2,2,987,0,3106,3106,0.31777205408886,2,2,NA,0,199500033,199500141,0,987,0,3106,3106,2,2,1995
199500142,199500034,19,2,"LOS ANGELES",1995,1995-03-07,0,"POMONA","CITY COUNCIL",2,"CITY COUNCIL","4","Full",1,"Lantz","Paula","Incumbent","Y",1,2,1035,0,1356,1356,0.763274336283186,1,1,NA,0,199500034,199500142,0,1035,0,1356,1356,1,1,1995
199500143,199500034,19,2,"LOS ANGELES",1995,1995-03-07,0,"POMONA","CITY COUNCIL",2,"CITY COUNCIL","4","Full",1,"McPheeters","D-Andre","Paralegal","N",2,2,321,0,1356,1356,0.236725663716814,2,2,NA,0,199500034,199500143,0,321,0,1356,1356,2,2,1995
199500144,199500035,19,2,"LOS ANGELES",1995,1995-03-07,0,"REDONDO BEACH","CITY COUNCIL",2,"CITY COUNCIL","5","Full",1,"Brennan","Barry J.","No ballot designation","N",2,3,69,0,1530,1530,0.0450980392156863,3,2,NA,0,199500035,199500144,0,69,0,1530,1530,3,2,1995
199500145,199500035,19,2,"LOS ANGELES",1995,1995-03-07,0,"REDONDO BEACH","CITY COUNCIL",2,"CITY COUNCIL","5","Full",1,"Lewis","Kim M.","No ballot designation","N",2,3,541,0,1530,1530,0.35359477124183,2,2,NA,0,199500035,199500145,0,541,0,1530,1530,2,2,1995
199500146,199500035,19,2,"LOS ANGELES",1995,1995-03-07,0,"REDONDO BEACH","CITY COUNCIL",2,"CITY COUNCIL","5","Full",1,"White","Marilyn J.","No ballot designation","N",2,3,920,0,1530,1530,0.601307189542484,1,1,NA,0,199500035,199500146,0,920,0,1530,1530,1,1,1995
199500147,199500036,19,2,"LOS ANGELES",1995,1995-03-07,0,"PASADENA","CITY COUNCIL",2,"CITY COUNCIL","6","Full",1,"Padilla","Katherine","Marketing/Public Affair Consultant","N",2,5,958,0,3554,3554,0.269555430500844,3,2,NA,0,199500036,199500147,0,958,0,3554,3554,3,2,1995
199500148,199500036,19,2,"LOS ANGELES",1995,1995-03-07,0,"PASADENA","CITY COUNCIL",2,"CITY COUNCIL","6","Full",1,"Smith","Jack","Business Owner","N",2,5,54,0,3554,3554,0.0151941474395048,5,2,NA,0,199500036,199500148,0,54,0,3554,3554,5,2,1995
199500149,199500036,19,2,"LOS ANGELES",1995,1995-03-07,0,"PASADENA","CITY COUNCIL",2,"CITY COUNCIL","6","Full",1,"Villicana","Ann-Marie","Attorney/Realtor","N",2,5,1062,0,3554,3554,0.298818232976927,2,3,1,1,199500036,199500149,0,1062,0,3554,3554,2,3,1995
199500150,199500036,19,2,"LOS ANGELES",1995,1995-03-07,0,"PASADENA","CITY COUNCIL",2,"CITY COUNCIL","6","Full",1,"York","Bill","Engineering Manager","N",2,5,1119,0,3554,3554,0.314856499718627,1,3,1,1,199500036,199500150,0,1119,0,3554,3554,1,3,1995
199500151,199500036,19,2,"LOS ANGELES",1995,1995-03-07,0,"PASADENA","CITY COUNCIL",2,"CITY COUNCIL","6","Full",1,"Zepeda","Fred","Businessman","N",2,5,361,0,3554,3554,0.101575689364097,4,2,NA,0,199500036,199500151,0,361,0,3554,3554,4,2,1995
199500152,199500037,19,2,"LOS ANGELES",1995,1995-03-07,0,"POMONA","CITY COUNCIL",2,"CITY COUNCIL","6","Full",1,"Osan","P.","Broker Consultant","N",2,2,689,0,1867,1867,0.369041242635244,2,2,NA,0,199500037,199500152,0,689,0,1867,1867,2,2,1995
199500153,199500037,19,2,"LOS ANGELES",1995,1995-03-07,0,"POMONA","CITY COUNCIL",2,"CITY COUNCIL","6","Full",1,"White","Willie","Vice Mayor","N",2,2,1178,0,1867,1867,0.630958757364756,1,1,NA,0,199500037,199500153,0,1178,0,1867,1867,1,1,1995
199500154,199500038,19,2,"LOS ANGELES",1995,1995-03-07,0,"REDONDO BEACH","CITY TREASURER",6,"OTHER CITY OFFICE",NA,"Full",1,"Boyle","Chris","Write-In Candidate","N",2,4,9,0,7284,7284,0.00123558484349259,4,2,NA,0,199500038,199500154,0,9,0,7284,7284,4,2,1995
199500155,199500038,19,2,"LOS ANGELES",1995,1995-03-07,0,"REDONDO BEACH","CITY TREASURER",6,"OTHER CITY OFFICE",NA,"Full",1,"De Long","Alice","City Treasurer","Y",1,4,2713,0,7284,7284,0.372460186710599,1,1,1,0,199500038,199500155,0,2713,0,7284,7284,1,1,1995
199500156,199500038,19,2,"LOS ANGELES",1995,1995-03-07,0,"REDONDO BEACH","CITY TREASURER",6,"OTHER CITY OFFICE",NA,"Full",1,"Herrera","Armando","City Revenue Supervisor","N",2,4,1969,0,7284,7284,0.270318506315211,3,2,NA,0,199500038,199500156,0,1969,0,7284,7284,3,2,1995
199500157,199500038,19,2,"LOS ANGELES",1995,1995-03-07,0,"REDONDO BEACH","CITY TREASURER",6,"OTHER CITY OFFICE",NA,"Full",1,"O'Dell","Ernie","Executive Director/Chamber of Commerce","N",2,4,2593,0,7284,7284,0.355985722130697,2,2,NA,0,199500038,199500157,0,2593,0,7284,7284,2,2,1995
199500158,199500039,19,2,"LOS ANGELES",1995,1995-03-07,0,"POMONA","CITY MAYOR",6,"OTHER CITY OFFICE",NA,"Full",1,"Belluscio","Ric","Probation Officer","N",2,4,556,0,6186,6186,0.0898803750404138,3,2,NA,0,199500039,199500158,0,556,0,6186,6186,3,2,1995
199500159,199500039,19,2,"LOS ANGELES",1995,1995-03-07,0,"POMONA","CITY MAYOR",6,"OTHER CITY OFFICE",NA,"Full",1,"Cortez","Eddy","Mayor/Business Owner","Y",1,4,3223,0,6186,6186,0.521015195602974,1,1,NA,0,199500039,199500159,0,3223,0,6186,6186,1,1,1995
199500160,199500039,19,2,"LOS ANGELES",1995,1995-03-07,0,"POMONA","CITY MAYOR",6,"OTHER CITY OFFICE",NA,"Full",1,"Rodich","Milo","Retired/Real State Broker","N",2,4,1970,0,6186,6186,0.318461041060459,2,2,NA,0,199500039,199500160,0,1970,0,6186,6186,2,2,1995
199500161,199500039,19,2,"LOS ANGELES",1995,1995-03-07,0,"POMONA","CITY MAYOR",6,"OTHER CITY OFFICE",NA,"Full",1,"Tapia","Abe","No ballot designation","N",2,4,437,0,6186,6186,0.0706433882961526,4,2,NA,0,199500039,199500161,0,437,0,6186,6186,4,2,1995
199500162,199500040,19,2,"LOS ANGELES",1995,1995-04-04,0,"INGLEWOOD","CITY CLERK",6,"OTHER CITY OFFICE",NA,"Full",1,"Harris","Hermanita \"Anita\"","City Clerk","Y",1,2,2963,0,3473,3473,0.8531528937518,1,1,NA,0,199500040,199500162,0,2963,0,3473,3473,1,1,1995
199500163,199500040,19,2,"LOS ANGELES",1995,1995-04-04,0,"INGLEWOOD","CITY CLERK",6,"OTHER CITY OFFICE",NA,"Full",1,"Owolo","Nzinga","Computer Engineer","N",2,2,510,0,3473,3473,0.1468471062482,2,2,NA,0,199500040,199500163,0,510,0,3473,3473,2,2,1995
199500164,199500041,19,2,"LOS ANGELES",1995,1995-04-04,0,"GLENDALE","CITY COUNCIL",2,"CITY COUNCIL",NA,"Full",2,"Beach","John","Retired Computer Person","N",2,5,2093,0,23291,23291,0.0898630372246791,5,2,NA,0,199500041,199500164,0,2093,0,23291,23291,5,2,1995
199500165,199500041,19,2,"LOS ANGELES",1995,1995-04-04,0,"GLENDALE","CITY COUNCIL",2,"CITY COUNCIL",NA,"Full",2,"Givens","Eileen","Council Member","Y",1,5,9244,0,23291,23291,0.396891503155725,1,1,NA,0,199500041,199500165,0,9244,0,23291,23291,1,1,1995
199500166,199500041,19,2,"LOS ANGELES",1995,1995-04-04,0,"GLENDALE","CITY COUNCIL",2,"CITY COUNCIL",NA,"Full",2,"Wallis","David","Retired Engineer","N",2,5,2647,0,23291,23291,0.11364904898888,4,2,NA,0,199500041,199500166,0,2647,0,23291,23291,4,2,1995
199500167,199500041,19,2,"LOS ANGELES",1995,1995-04-04,0,"GLENDALE","CITY COUNCIL",2,"CITY COUNCIL",NA,"Full",2,"Weaver","David","Civil Engineer","N",2,5,4064,0,23291,23291,0.17448799965652,3,2,NA,0,199500041,199500167,0,4064,0,23291,23291,3,2,1995
199500168,199500041,19,2,"LOS ANGELES",1995,1995-04-04,0,"GLENDALE","CITY COUNCIL",2,"CITY COUNCIL",NA,"Full",2,"Zarian","Larry","Retired Businessman","N",2,5,5243,0,23291,23291,0.225108410974196,2,1,NA,0,199500041,199500168,0,5243,0,23291,23291,2,1,1995
199500169,199500042,19,2,"LOS ANGELES",1995,1995-04-04,0,"INGLEWOOD","CITY COUNCIL",2,"CITY COUNCIL","3","Full",1,"Bueno-Flores","Mary H.","Attorney-at-Law","N",2,3,166,0,939,939,0.17678381256656,3,2,NA,0,199500042,199500169,0,166,0,939,939,3,2,1995
199500170,199500042,19,2,"LOS ANGELES",1995,1995-04-04,0,"INGLEWOOD","CITY COUNCIL",2,"CITY COUNCIL","3","Full",1,"Fernandez","Jose","Councilman","Y",1,3,600,0,939,939,0.638977635782748,1,1,NA,0,199500042,199500170,0,600,0,939,939,1,1,1995
199500171,199500042,19,2,"LOS ANGELES",1995,1995-04-04,0,"INGLEWOOD","CITY COUNCIL",2,"CITY COUNCIL","3","Full",1,"Stevens","Michael","Marketing Media Consultant","N",2,3,173,0,939,939,0.184238551650692,2,2,1,0,199500042,199500171,0,173,0,939,939,2,2,1995
199500172,199500043,19,2,"LOS ANGELES",1995,1995-04-04,0,"INGLEWOOD","CITY COUNCIL",2,"CITY COUNCIL","4","Full",1,"Benson","Virgile P.","Businessman","N",2,4,100,0,581,581,0.172117039586919,3,2,NA,0,199500043,199500172,0,100,0,581,581,3,2,1995
199500173,199500043,19,2,"LOS ANGELES",1995,1995-04-04,0,"INGLEWOOD","CITY COUNCIL",2,"CITY COUNCIL","4","Full",1,"Hardeman","Garland L.","Councilman","Y",1,4,259,0,581,581,0.44578313253012,1,3,1,1,199500043,199500173,0,259,0,581,581,1,3,1995
199500174,199500043,19,2,"LOS ANGELES",1995,1995-04-04,0,"INGLEWOOD","CITY COUNCIL",2,"CITY COUNCIL","4","Full",1,"Thomas","Almeda","No ballot designation","N",2,4,62,0,581,581,0.10671256454389,4,2,NA,0,199500043,199500174,0,62,0,581,581,4,2,1995
199500175,199500043,19,2,"LOS ANGELES",1995,1995-04-04,0,"INGLEWOOD","CITY COUNCIL",2,"CITY COUNCIL","4","Full",1,"Thomas","Ervin \"Tony\"","Management/Planning Analyst","N",2,4,160,0,581,581,0.275387263339071,2,3,1,1,199500043,199500175,0,160,0,581,581,2,3,1995
